Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Match?,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
22sLuJYcvZOSoLLRYev1s5,Material Girl,Celebration (double disc version),Madonna,9/18/09,240280,72,31td6lssg6mckgjbkbww6nrvgij4,2025-02-27T14:36:22Z,"reggae fusion, pop",,Warner Records,0.742,0.883,0,-3.419,1,0.0329,0.335,0.00000751,0.0964,0.978,136.506,4
6RtPijgfPKROxEzTHNRiDp,Rude,Don't Kill the Magic,MAGIC!,6/25/14,224840,84,31td6lssg6mckgjbkbww6nrvgij4,2023-01-02T21:36:40Z,moombahton,,Latium Records/RCA Records,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,4
2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),Peace Is The Mission : Extended,"Major Lazer,MØ,DJ Snake",11/27/15,176561,72,31td6lssg6mckgjbkbww6nrvgij4,2022-08-06T15:59:07Z,"moombahton,dancehall,azonto,afrobeats,hiplife",,Third Pardee Records,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
6lDo13SSgTv0WbyUQKgnjk,Light It Up (feat. Nyla & Fuse ODG) - Remix,Peace Is the Mission (Extended Edition),"Major Lazer,Nyla,Fuse ODG",11/27/15,166138,10,31td6lssg6mckgjbkbww6nrvgij4,2021-08-04T16:38:24Z,"swedish idol pop, swedish pop",,Mad Decent.,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,4
4sOX1nhpKwFWPvoMMExi3q,Primadonna,Electra Heart (Deluxe),MARINA,4/27/12,221075,74,31td6lssg6mckgjbkbww6nrvgij4,2022-12-23T08:44:06Z,"uk alternative pop, pov: indie, metropopolis, pop",2000s,Atlantic Records UK,0.66,0.689,4,-2.671,0,0.0337,0.0884,0,0.0922,0.427,127.98,4
4BfRDZLIiznSnwU7DdDL9N,Valerie (feat. Amy Winehouse) - Version Revisited,Version,"Mark Ronson,Amy Winehouse",6/22/07,219413,0,31td6lssg6mckgjbkbww6nrvgij4,2023-05-01T18:41:57Z,pop soul,,Columbia,0.698,0.844,1,-4.789,1,0.0544,0.00253,0.000426,0.124,0.896,105.828,4
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Uptown Special,"Mark Ronson,Bruno Mars",1/12/15,269666,86,31td6lssg6mckgjbkbww6nrvgij4,2020-11-06T20:02:01Z,pop soul,,Columbia,0.856,0.609,0,-7.223,1,0.0824,0.00801,0.0000815,0.0344,0.928,114.988,4
02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),Late Night Feelings,"Mark Ronson,Miley Cyrus",6/21/19,217099,78,31td6lssg6mckgjbkbww6nrvgij4,2023-05-04T17:53:11Z,pop soul,,Columbia,0.601,0.794,7,-5.844,0,0.0671,0.00987,0.00000136,0.418,0.244,114.066,4
6cpk00i5TxCqSeqNi2HuIe,One More Night,Overexposed Track By Track,Maroon 5,1/1/12,219546,79,31td6lssg6mckgjbkbww6nrvgij4,2023-03-09T14:21:50Z,pop,,Interscope Records*,0.716,0.821,5,-3.435,0,0.0314,0.0558,0,0.0844,0.618,92.997,4
5cSmRaAcl4JXXKNgtNJop7,Misery,Misery,Maroon 5,1/1/10,216253,0,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:28:37Z,pop,,Interscope,0.708,0.814,4,-4.845,0,0.0439,0.000331,0,0.0787,0.77,102.967,4
2bL2gyO6kBdLkNSkxXNh6x,Animals,V,Maroon 5,9/2/14,231013,81,31td6lssg6mckgjbkbww6nrvgij4,2021-03-25T13:45:55Z,pop,,Interscope Records*,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,4
4gbVRS8gloEluzf0GzDOFc,Maps,V,Maroon 5,9/2/14,189960,84,31td6lssg6mckgjbkbww6nrvgij4,2021-04-02T22:14:18Z,pop,,Interscope Records*,0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,4
6ECp64rv50XVz93WvxXMGF,This Love,Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,206200,84,31td6lssg6mckgjbkbww6nrvgij4,2022-07-20T14:03:50Z,pop,,Interscope Records*,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,4
2iuZJX9X9P0GKaE93xcPjk,Sugar,V,Maroon 5,9/2/14,235493,81,31td6lssg6mckgjbkbww6nrvgij4,2022-09-16T17:02:10Z,pop,,Interscope Records*,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4
7pYfyrMNPn3wtoCyqcTVoI,Moves Like Jagger - Studio Recording From The Voice Performance,Hands All Over (Revised International Standard version),"Maroon 5,Christina Aguilera",2010,201493,81,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:29:42Z,pop,,Interscope Records*,0.722,0.761,11,-4.46,0,0.0475,0.0119,0,0.315,0.624,128.046,4
1r299qCKBLgUS9XJ9m1kEx,Moves Like Jagger,Singles,"Maroon 5,Christina Aguilera",9/25/15,202640,69,31td6lssg6mckgjbkbww6nrvgij4,2022-02-07T12:32:24Z,pop,,Interscope Records*,0.72,0.751,11,-4.485,0,0.0461,0.0113,0,0.353,0.599,128.017,4
1XGmzt0PVuFgQYYnV2It7A,Payphone,Overexposed Track By Track,"Maroon 5,Wiz Khalifa",1/1/12,231173,84,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:30:13Z,"pop,rap",2000s,Interscope Records*,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,4
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"Martin Garrix,Macklemore,Fall Out Boy",4/25/19,163804,71,31td6lssg6mckgjbkbww6nrvgij4,2022-06-03T16:21:35Z,"edm,electronica,progressive house,emo,pop punk,emo pop",2000s,Epic Amsterdam,0.661,0.723,5,-6.976,0,0.0566,0.179,0.0000123,0.14,0.316,113.778,4
3VZmChrnVW8JK6ano4gSED,Sexual Healing,Midnight Love,Marvin Gaye,10/1/82,238600,76,31td6lssg6mckgjbkbww6nrvgij4,2023-05-01T18:24:35Z,"motown,soul,northern soul,quiet storm",RTM,Columbia/Legacy,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,4
45OfR7ugJMgbFDuNOVpIq3,Party on the West Coast (feat. Snoop Dogg),Party On The West Coast (feat. Snoop Dogg),"Matoma,Faith Evans,The Notorious B.I.G.,Snoop Dogg",5/21/17,233076,50,31td6lssg6mckgjbkbww6nrvgij4,2021-04-02T22:20:30Z,"tropical house,r&b,gangster rap,east coast hip hop,hip hop,g-funk,west coast hip hop,rap",2000s,Rhino,0.635,0.795,1,-5.089,0,0.0917,0.0448,0.0000148,0.119,0.404,103.951,4
6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Old Thing Back (feat. Ja Rule and Ralph Tresvant),"Matoma,The Notorious B.I.G.,Ja Rule,Ralph Tresvant",2/17/15,321649,63,31td6lssg6mckgjbkbww6nrvgij4,2021-08-04T16:38:18Z,"tropical house,gangster rap,east coast hip hop,hip hop,r&b,new jack swing,quiet storm",B,Big Beat Records,0.805,0.858,0,-3.067,1,0.105,0.194,0.00000789,0.256,0.523,97.033,4
1mCsF9Tw4AkIZOjvZbZZdT,Break My Stride,I Don't Speak The Language,Matthew Wilder,3/19/83,184480,72,31td6lssg6mckgjbkbww6nrvgij4,2022-11-18T10:36:16Z,new wave pop,RTM,Legacy Recordings,0.917,0.588,10,-11.047,1,0.0607,0.195,0,0.0914,0.828,110.077,4
1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,Please Hammer Don't Hurt 'Em,MC Hammer,2/20/90,257359,73,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:22:15Z,"miami bass, hip hop",2000s,EMI/EMI Records (USA),0.867,0.517,11,-13.22,0,0.088,0.00449,0.000343,0.0864,0.862,133.149,4
0ifSeVGUr7py5GggttDhXw,All About That Bass,All About That Bass,Meghan Trainor,6/30/14,188754,59,31td6lssg6mckgjbkbww6nrvgij4,2021-12-14T21:22:33Z,"pop, hip hop",2000s,Epic,0.811,0.879,9,-3.724,1,0.0514,0.0476,0.00000191,0.109,0.962,134.064,4
5619Ojc6t9evEEs3B7Drhe,Shake It,Metro Station,Metro Station,9/18/07,179946,68,31td6lssg6mckgjbkbww6nrvgij4,2023-02-08T18:05:56Z,"neon pop punk, electropowerpop, pixie, pop punk",2000s,Red Ink,0.618,0.955,4,-3.836,1,0.0798,0.00221,0.00000309,0.486,0.79,150.034,4
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,Oracular Spectacular,MGMT,12/14/07,229640,80,31td6lssg6mckgjbkbww6nrvgij4,2022-09-08T09:44:59Z,indie,,Red Ink/Columbia,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,3
1AM8QdDFZMq6SrrqUnuQ9P,Feeling Good,It's Time,Michael Bublé,2/8/05,237333,74,31td6lssg6mckgjbkbww6nrvgij4,2023-05-01T19:04:41Z,christmas,2000s,143/Reprise,0.535,0.548,1,-6.51,1,0.037,0.533,0.00000148,0.123,0.477,115.144,3
1OOtq8tRnDM8kG2gqUPjAj,Beat It,Thriller 25 Super Deluxe Edition,Michael Jackson,2/8/08,258040,75,31td6lssg6mckgjbkbww6nrvgij4,2020-08-13T22:50:07Z,pop,,Epic/Legacy,0.776,0.867,3,-3.704,0,0.0479,0.0495,0.00000792,0.197,0.918,138.827,4
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Thriller 25 Super Deluxe Edition,Michael Jackson,2/8/08,293826,78,31td6lssg6mckgjbkbww6nrvgij4,2020-08-13T22:50:14Z,pop,,Epic/Legacy,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,4
3FvQH46A4B37eNHjooIXcu,Bad,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,6/16/95,247133,53,31td6lssg6mckgjbkbww6nrvgij4,2021-04-03T12:19:42Z,pop,,Epic,0.802,0.869,8,-5.03,1,0.0456,0.00712,0.241,0.0585,0.339,114.14,4
4GCGH6TJ69neckwITeBFXK,Earth Song,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,6/16/95,406040,68,31td6lssg6mckgjbkbww6nrvgij4,2021-07-23T21:15:54Z,pop,,Epic,0.501,0.439,3,-7.521,0,0.0313,0.482,0.000117,0.087,0.145,138.377,4
2u2udGmop1z67EPpr91km7,Man in the Mirror,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,6/16/95,319306,65,31td6lssg6mckgjbkbww6nrvgij4,2021-09-26T08:36:28Z,pop,,Epic,0.794,0.798,8,-5.639,1,0.0366,0.429,0.0000116,0.118,0.265,100.338,4
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Off the Wall,Michael Jackson,8/10/79,220626,80,31td6lssg6mckgjbkbww6nrvgij4,2022-06-01T17:51:01Z,pop,,Epic,0.808,0.535,1,-12.521,1,0.0353,0.179,0.0000991,0.158,0.848,114.031,4
0sKlV58cODrjxGFOyf9IXY,The Way You Make Me Feel - 2012 Remaster,Bad 25th Anniversary,Michael Jackson,9/18/12,298120,70,31td6lssg6mckgjbkbww6nrvgij4,2022-06-01T17:51:17Z,pop,,Epic/Legacy,0.877,0.854,1,-4.523,1,0.147,0.0544,0.000055,0.144,0.54,114.472,4
2Cy7QY8HPLk925AyNAt6OG,Black or White - Single Version,The Essential Michael Jackson,Michael Jackson,7/19/05,202853,58,31td6lssg6mckgjbkbww6nrvgij4,2022-12-25T13:27:49Z,pop,,Epic/Legacy,0.741,0.894,4,-3.826,1,0.0496,0.0814,0.0527,0.089,0.96,114.879,4
3S2R0EVwBSAVMd5UMgKTL0,Thriller,Thriller 25 Super Deluxe Edition,Michael Jackson,2/8/08,357266,69,31td6lssg6mckgjbkbww6nrvgij4,2023-03-17T14:34:32Z,pop,,Epic/Legacy,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.000187,0.914,0.813,118.459,4
46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Off the Wall,Michael Jackson,8/10/79,365466,78,31td6lssg6mckgjbkbww6nrvgij4,2023-03-17T14:37:04Z,pop,,Epic,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,4
5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),Thriller 25 Super Deluxe Edition,Michael Jackson,2/8/08,238733,63,31td6lssg6mckgjbkbww6nrvgij4,2023-03-17T14:37:14Z,pop,,Epic/Legacy,0.888,0.816,11,-4.909,0,0.0404,0.233,0.00042,0.127,0.961,127.276,4
2kulOHR2XY6YDZCWXb38hn,Wanna Be Startin' Somethin',Thriller 25 Super Deluxe Edition,Michael Jackson,2/8/08,362373,59,31td6lssg6mckgjbkbww6nrvgij4,2023-04-23T15:57:47Z,pop,,Epic/Legacy,0.847,0.922,6,-4.206,0,0.0438,0.0217,0.362,0.0623,0.899,122.195,4
7woW97CfcWaKtuC6W5BP2K,Heal the World,Dangerous,Michael Jackson,11/13/91,384306,70,31td6lssg6mckgjbkbww6nrvgij4,2023-04-23T20:46:11Z,pop,,Epic/Legacy,0.545,0.485,9,-8.045,1,0.0485,0.537,0.0000018,0.104,0.101,80.948,4
6JZYMxvcoeLD4IifJPvDux,Dirty Diana,Number Ones,Michael Jackson,1979,280600,67,31td6lssg6mckgjbkbww6nrvgij4,2023-04-23T20:46:22Z,pop,,Epic,0.741,0.799,3,-4.56,1,0.062,0.239,0.000795,0.421,0.348,131.383,4
1Lhwn4PqeGpM4LTVUowW76,You Rock My World,Invincible,Michael Jackson,10/29/01,337733,69,31td6lssg6mckgjbkbww6nrvgij4,2023-07-06T22:37:14Z,pop,,Epic,0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95,4
3wuCCNCnBhJlwkIJTBZFiv,They Don't Care About Us,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,6/16/95,284160,75,31td6lssg6mckgjbkbww6nrvgij4,2023-12-14T10:44:36Z,pop,,Epic,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,4
6vGZQFUSzHTitoQfG7hlaB,Ai Se Eu Te Pego - Live,Na Balada,Michel Teló,3/26/12,166866,0,31td6lssg6mckgjbkbww6nrvgij4,2020-06-28T20:09:23Z,"sertanejo,sertanejo universit�rio,sertanejo tradicional",,Catchy Tunes,0.676,0.935,11,-4.55,1,0.0692,0.357,0,0.853,0.85,96.055,4
2SDx0PooHZI1SQKR0y44bs,Grace Kelly,Life In Cartoon Motion,MIKA,1/1/06,187733,71,31td6lssg6mckgjbkbww6nrvgij4,2023-12-14T10:07:43Z,electropop,,Universal-Island Records Ltd.,0.676,0.828,0,-5.799,1,0.0454,0.0242,0.0105,0.364,0.669,122.228,4
2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,31 Minutes to Takeoff,"Mike Posner,Gigamesh",8/9/10,213293,78,31td6lssg6mckgjbkbww6nrvgij4,2020-06-30T07:30:11Z,"nu disco,french house,indie dance",,J Records,0.768,0.82,7,-4.63,0,0.0474,0.179,0,0.689,0.625,129.965,4
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,The Time Of Our Lives (International Version),Miley Cyrus,1/1/09,202066,81,31td6lssg6mckgjbkbww6nrvgij4,2021-04-02T13:51:40Z,pop,,Hollywood Records,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
1UZOjK1BwmwWU14Erba9CZ,Malibu,Younger Now,Miley Cyrus,9/29/17,231906,72,31td6lssg6mckgjbkbww6nrvgij4,2023-01-10T18:02:45Z,pop,,RCA Records Label,0.573,0.781,8,-6.406,1,0.0555,0.0767,0.0000264,0.0813,0.343,139.934,4
2jiPHbFX5XM8TjaTfYJ0eo,Stolen Dance,Sadnecessary,Milky Chance,5/31/13,313684,4,31td6lssg6mckgjbkbww6nrvgij4,2020-07-13T13:48:31Z,"modern rock, german pop",2000s,Lichtdicht Records,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,4
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,MKTO,2012,175426,82,31td6lssg6mckgjbkbww6nrvgij4,2020-06-12T12:52:40Z,"post-teen pop, pop",2000s,Columbia/M2V,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,4
2aEuA8PSqLa17Y4hKPj5rr,Cheri Cheri Lady,Let's Talk About Love,Modern Talking,1985,226333,80,31td6lssg6mckgjbkbww6nrvgij4,2023-05-01T18:42:13Z,"italo disco,europop,eurodance",,Hansa Local,0.677,0.616,10,-13.826,1,0.032,0.458,0.0132,0.349,0.851,114.223,4
71R6zJsrF3ffc3TBFHfivX,Bumpy Ride,MoveMeant (International),Mohombi,1/1/10,224720,71,31td6lssg6mckgjbkbww6nrvgij4,2020-06-24T21:34:15Z,"dance pop, pop, pop rap",B,Universal-Island Records Ltd.,0.706,0.842,0,-4.628,0,0.038,0.0476,0,0.134,0.818,104.958,4
1j7GNdjuK5wfmvxCbVcWMY,Coconut Tree,MoveMeant (International),"Mohombi,Nicole Scherzinger",1/1/10,218373,53,31td6lssg6mckgjbkbww6nrvgij4,2020-06-24T21:34:26Z,"dance pop, pop, pop rap",B,Universal-Island Records Ltd.,0.687,0.855,7,-5.341,0,0.0416,0.0486,0,0.233,0.647,130.029,4
5huOzlgCK7PsMSG4TFBvKY,Two High,Let The Record Play,Moon Taxi,1/19/18,213120,51,31td6lssg6mckgjbkbww6nrvgij4,2021-08-08T16:19:35Z,"indie poptimism, modern alternative rock",2000s,RCA Records Label,0.68,0.735,11,-5.553,0,0.0482,0.0505,0.00132,0.109,0.523,106.994,4
2gGIhNmn8NaUr3LNofUIBZ,Waves,Waves,Mr. Probz,11/22/13,174266,0,31td6lssg6mckgjbkbww6nrvgij4,2020-08-23T13:53:16Z,pop dance,,Left Lane Recordings,0.364,0.278,5,-12.262,0,0.0355,0.542,0.0000279,0.38,0.2,173.652,4
1xgqGXZW1udHCjuwjeRDVO,One Night In Bangkok - Radio Edit / From “Chess” / Remastered 2016,One Night In Bangkok (Radio Edit / From “Chess” / Remastered 2016),Murray Head,2/26/16,193440,61,31td6lssg6mckgjbkbww6nrvgij4,2024-08-03T09:32:55Z,new wave pop,RTM,Polar Music International AB,0.954,0.451,2,-9.124,0,0.108,0.193,0.00295,0.0637,0.839,108.842,4
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Unwritten,Natasha Bedingfield,8/30/04,259333,87,31td6lssg6mckgjbkbww6nrvgij4,2023-04-04T13:06:45Z,"dance pop, post-teen pop, pop",B,Sony Music CG,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,4
4hjuUelurEBKlqpJPJ77Iw,Pocketful of Sunshine,Strip Me Away,Natasha Bedingfield,2008,203440,64,31td6lssg6mckgjbkbww6nrvgij4,2024-11-24T16:30:04Z,"dance pop, post-teen pop, pop",B,Phonogenic,0.726,0.881,9,-3.892,0,0.0391,0.203,0,0.108,0.682,110.019,4
3wPPWcVuinAU7dXcJXtCID,La La La,Hotel Cabana (Deluxe Version),"Naughty Boy,Sam Smith",1/1/13,222200,82,31td6lssg6mckgjbkbww6nrvgij4,2023-01-02T21:38:25Z,soft pop,2000s,Virgin Records Ltd,0.772,0.65,6,-5.202,0,0.0306,0.107,0.00000113,0.0905,0.262,125.083,4
5fKBwqSTuCbnJlCOpeRa3o,Sexual,Sexual,"NEIKED,Dyo",2016,188888,65,31td6lssg6mckgjbkbww6nrvgij4,2022-07-31T10:32:29Z,scandipop,,Polydor Records,0.797,0.567,2,-7.503,1,0.0651,0.0692,0,0.0705,0.843,108.024,4
19eNBLYuMhLgYoVJe66Pq1,Route 66,Disney Doubles - Cars,Neil Donnell,7/21/08,170653,30,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:28:47Z,,,EMI Gold,0.475,0.707,7,-12.299,1,0.0337,0.000712,0.0000103,0.228,0.698,165.51,4
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Loose,Nelly Furtado,1/1/06,223080,81,31td6lssg6mckgjbkbww6nrvgij4,2023-04-04T19:41:38Z,"dance pop, canadian latin, canadian pop, pop",B,Mosley / Geffen,0.871,0.871,1,-6.328,1,0.139,0.0469,0.00114,0.0543,0.811,116.946,4
4wH4dJgrsxONID6KS2tDQM,Maneater,Loose,Nelly Furtado,1/1/06,258893,83,31td6lssg6mckgjbkbww6nrvgij4,2023-04-04T19:42:50Z,"dance pop, canadian latin, canadian pop, pop",B,Mosley / Geffen,0.796,0.778,6,-4.81,1,0.0397,0.0258,0.000386,0.121,0.789,132.724,4
2gam98EZKrF9XuOkU13ApN,Promiscuous,Loose,"Nelly Furtado,Timbaland",1/1/06,242293,85,31td6lssg6mckgjbkbww6nrvgij4,2023-04-04T19:12:47Z,"dance pop, canadian latin, canadian pop, pop",B,Mosley / Geffen,0.808,0.97,10,-6.098,0,0.0504,0.0573,0.0000617,0.154,0.868,114.328,4
05tlUh0E6IFks9sCQguQKN,Rockstar - 2020 Remaster,All The Right Reasons (15th Anniversary Expanded Edition),Nickelback,2005,255493,76,31td6lssg6mckgjbkbww6nrvgij4,2025-01-08T19:56:01Z,"post-grunge,rock",,Rhino Atlantic,0.621,0.913,0,-3.352,1,0.0385,0.0477,0,0.314,0.679,144.073,4
2EBCVPNAG46nbgs6jXPGvv,Starships,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),Nicki Minaj,1/1/12,210626,79,31td6lssg6mckgjbkbww6nrvgij4,2020-06-20T10:24:15Z,"pop, rap pop",2000s,Nicki Minaj/Cash Money,0.747,0.716,11,-2.457,0,0.0751,0.135,0,0.251,0.751,125.006,4
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Black Star Elephant,Nico & Vinz,2014,245866,77,31td6lssg6mckgjbkbww6nrvgij4,2020-08-23T13:53:49Z,afrobeats,,Warner Records,0.729,0.675,8,-6.003,1,0.0312,0.175,0.00000158,0.55,0.779,119.968,4
0LH5xRQz5D36FpIkYUFv2e,In Your Arms,Black Star Elephant,Nico & Vinz,2014,205800,51,31td6lssg6mckgjbkbww6nrvgij4,2023-05-15T05:23:14Z,afrobeats,,Warner Records,0.431,0.81,7,-6.051,1,0.0958,0.299,0,0.249,0.674,110.118,4
6sn3FHCq2csvNkq2h9Au8V,The Riddle,The Riddle (Expanded Edition),Nik Kershaw,1/1/84,234840,64,31td6lssg6mckgjbkbww6nrvgij4,2022-12-25T13:23:53Z,"new romantic, new wave pop, new wave",RTM,UMC (Universal Music Catalogue),0.578,0.655,9,-7.935,1,0.0277,0.121,0.00000691,0.137,0.898,101.889,4
3AeicLnm55RqcXGBKYQolM,King,Communion (Deluxe),Olly Alexander (Years & Years),7/10/15,215360,76,31td6lssg6mckgjbkbww6nrvgij4,2022-05-28T11:10:02Z,"cornwall indie, pop folk",,Polydor Records,0.56,0.857,4,-4.145,0,0.0384,0.0594,0,0.381,0.432,119.975,4
6s8nHXTJVqFjXE4yVZPDHR,Troublemaker (feat. Flo Rida),Right Place Right Time (Expanded Edition),"Olly Murs,Flo Rida",11/26/12,185586,77,31td6lssg6mckgjbkbww6nrvgij4,2022-11-20T15:27:02Z,"talent show, dance pop, pop",B,Epic,0.762,0.863,0,-3.689,0,0.0561,0.015,0,0.125,0.965,106.012,4
7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader (Felix Jaehn Remix) - Radio Edit,Me 4 U,"OMI,Felix Jaehn",10/16/15,180565,82,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:29:18Z,tropical house,2000s,"Ultra Records, LLC",0.782,0.685,4,-6.237,1,0.0309,0.166,0.0000118,0.16,0.603,118.02,4
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,Midnight Memories (Deluxe),One Direction,11/25/13,245493,86,31td6lssg6mckgjbkbww6nrvgij4,2021-04-04T20:03:00Z,pop,,Syco Music,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,Up All Night,One Direction,5/25/12,199986,85,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:32:20Z,pop,,Syco Music UK,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
5O2P9iiztwhomNh8xkR9lJ,Night Changes,FOUR (Deluxe),One Direction,11/17/14,226600,88,31td6lssg6mckgjbkbww6nrvgij4,2023-07-11T13:46:15Z,pop,,Syco Music,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
3jZomvOBa5qfTo5HkqI1p5,One Way or Another (Teenage Kicks),One Way Or Another (Teenage Kicks),One Direction,2/17/13,157293,65,31td6lssg6mckgjbkbww6nrvgij4,2023-11-11T19:03:55Z,pop,,Syco Music,0.489,0.867,4,-3.121,0,0.071,0.025,0,0.586,0.409,162.131,4
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,Native,OneRepublic,1/1/13,257265,87,31td6lssg6mckgjbkbww6nrvgij4,2020-11-06T20:16:50Z,soft pop,2000s,Mosley / Interscope,0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.118,0.474,122.013,4
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,I Ain’t Worried (Music From The Motion Picture Top Gun: Maverick),OneRepublic,5/13/22,148485,82,31td6lssg6mckgjbkbww6nrvgij4,2022-05-29T08:13:41Z,soft pop,2000s,Interscope Records,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
3UhXPxLDFKCj1ZO6mmtV0a,Apologize,Dreaming Out Loud,OneRepublic,11/20/07,208106,73,31td6lssg6mckgjbkbww6nrvgij4,2024-05-31T15:52:03Z,soft pop,2000s,Mosley / Interscope,0.593,0.74,8,-6.12,1,0.0339,0.364,0.0000214,0.102,0.501,118.01,4
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Stankonia,Outkast,10/31/00,270506,83,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:29:08Z,"southern hip hop,hip hop",2000s,Arista/LaFace Records,0.843,0.806,4,-5.946,0,0.269,0.143,0,0.0771,0.613,94.948,4
3AszgPDZd9q0DpDFt4HFBy,Hey Ya!,The Way You Move / Hey Ya!,Outkast,2003,239240,59,31td6lssg6mckgjbkbww6nrvgij4,2022-12-25T13:27:15Z,"southern hip hop,hip hop",2000s,Arista,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,4
3DamFFqW32WihKkTVlwTYQ,Fireflies,Ocean Eyes,Owl City,1/1/09,228346,79,31td6lssg6mckgjbkbww6nrvgij4,2020-07-30T13:21:25Z,pop,,Universal Records,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4
1kPpge9JDLpcj15qgrPbYX,Good Time,The Midsummer Station,"Owl City,Carly Rae Jepsen",8/17/12,205933,77,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:30:01Z,pop,,Universal Records,0.56,0.872,3,-4.269,1,0.14,0.0239,0.00000698,0.371,0.682,126.05,4
