tracks,occurrence,freqency
"The Body (feat. Jeremih)",1,0.038462
"Documentary",1,0.038462
"Wet",1,0.038462
"Key to the Streets",1,0.038462
"Everyday We Lit (feat. PnB Rock)",1,0.038462
"23 Island",1,0.038462
"DRAMA BABY / MALIBU",1,0.038462
"Bow Bow Bow (F My Baby Dad)",1,0.038462
"Somethin' (feat. Sexyy Red)",1,0.038462
"redrum",1,0.038462
"Beef FloMix",1,0.038462
"LOT OF ME",1,0.038462
"TLC",1,0.038462
"No Love (with SZA)",1,0.038462
"Texas",1,0.038462
"Back On My BS",1,0.038462
"Big Stepper",1,0.038462
"Rock & Roll",2,0.076923
"Looking For The Hoes (Ain’t My Fault)",1,0.038462
"Too Fast",1,0.038462
"Hood Rats (with Sukihana)",1,0.038462
"BING BONG (Remix) [feat. Sexyy Red]",1,0.038462
"SHAKE SUMN (with Sexyy Red) - REMIX",1,0.038462
"Like Dat",2,0.076923
"R e a l W o m a n",1,0.038462
"Invite Me",1,0.038462
"Blame",1,0.038462
"All I Need",2,0.076923
"Pretty Little Birds (feat. Isaiah Rashad)",1,0.038462
"WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)",1,0.038462
"Forever Yours",1,0.038462
"Found (feat. Brent Faiyaz)",1,0.038462
"Break You Off",1,0.038462
"Violet",1,0.038462
"WY@",1,0.038462
"Next To You",2,0.076923
"Tonight",1,0.038462
"Baldwin Park",1,0.038462
"WEST DISTRICT",1,0.038462
"Time Today",1,0.038462
"Said Sum",1,0.038462
"Red Roses (feat. Landon Cube)",1,0.038462
"BEST ON EARTH (feat. BIA) - Bonus",1,0.038462
"SkeeYee",1,0.038462
"We Not Humping - Remix",1,0.038462
"MMM HMM (feat. Sexyy Red)",1,0.038462
"Myself",1,0.038462
"Pound Town 2 (feat. Nicki Minaj & Tay Keith)",1,0.038462
"02.02.99",1,0.038462
"Real Rap",1,0.038462
"Sierra Leone",1,0.038462
"Type Shit",2,0.076923
"Left Eye",2,0.076923
"'02 Lakers (feat. Ro$ama)",1,0.038462
"Grapevine",1,0.038462
"south",1,0.038462
"4u",1,0.038462
"hateinterlude",1,0.038462
"IDK WHAT TO TELL YOU",1,0.038462
"moment of silence",1,0.038462
"Don't Matter",1,0.038462
"Fallin'",2,0.076923
"If I Ain't Got You",2,0.076923
"So Sick",1,0.038462
"Better in Time",1,0.038462
"Do You Remember",1,0.038462
"Dead And Gone - feat. Justin Timberlake",1,0.038462
"I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster",1,0.038462
"Blood On The Leaves",1,0.038462
"All Of The Lights",3,0.115385
"Good Morning",2,0.076923
"Brazil",5,0.192308
"Kids",4,0.153846
"You're Beautiful",1,0.038462
"Goodbye My Lover",1,0.038462
"American Boy",5,0.192308
"Not Afraid",2,0.076923
"Hate That I Love You",1,0.038462
"Pork And Beans",1,0.038462
"I'm Just A Kid",1,0.038462
"Smells Like Teen Spirit",3,0.115385
"Just the Way You Are",2,0.076923
"Ignition - Remix",2,0.076923
"Sexy Can I",1,0.038462
"Young Forever",1,0.038462
"Right Now (Na Na Na)",1,0.038462
"Summer Love",1,0.038462
"Turn My Swag On",1,0.038462
"Run This Town",1,0.038462
"Stereo Love - Original",1,0.038462
"Glad You Came",2,0.076923
"Who's That Chick? (feat. Rihanna)",2,0.076923
"The A Team",2,0.076923
"I Need Your Love (feat. Ellie Goulding)",3,0.115385
"Dangerous",1,0.038462
"Where Have You Been",2,0.076923
"International Love (feat. Chris Brown)",2,0.076923
"Chandelier",1,0.038462
"As Long As You Love Me",3,0.115385
"Shut Up And Drive",2,0.076923
"Lighters",1,0.038462
"This Is Love",1,0.038462
"Written in the Stars (feat. Eric Turner)",1,0.038462
"Lady - Hear Me Tonight",2,0.076923
"Relax, Take It Easy",1,0.038462
"All The Right Moves",1,0.038462
"LoveGame",1,0.038462
"Give It To Me",2,0.076923
"Stayin Alive",2,0.076923
"Y.M.C.A.",1,0.038462
"Twist And Shout - Remastered 2009",1,0.038462
"The Final Countdown",1,0.038462
"99 Luftballons",1,0.038462
"Staying Alive",1,0.038462
"I Love Rock 'n' Roll",1,0.038462
"La Bamba",1,0.038462
"Grease - Megamix",1,0.038462
"I'll Be There for You - Theme From Friends",1,0.038462
"Come Sail Away",1,0.038462
"Babe",1,0.038462
"Mr. Roboto",1,0.038462
"Too Much Time On My Hands",1,0.038462
"Lady",1,0.038462
"Shout",1,0.038462
"Roxanne",1,0.038462
"Every Little Thing She Does Is Magic",1,0.038462
"Under Pressure - Remastered 2011",1,0.038462
"We Will Rock You - Remastered 2011",1,0.038462
"We Are The Champions - Remastered 2011",1,0.038462
"Somebody To Love - Remastered 2011",1,0.038462
"You're My Best Friend - Remastered 2011",2,0.076923
"Fat Bottomed Girls - Remastered 2011",1,0.038462
"Bicycle Race - Remastered 2011",1,0.038462
"Crazy Little Thing Called Love - Remastered 2011",1,0.038462
"Always Something There to Remind Me",1,0.038462
"We Belong",1,0.038462
"Love Is A Battlefield",1,0.038462
"Shadows Of The Night",1,0.038462
"What's Love Got to Do with It",1,0.038462
"Rio - 2009 Remaster",1,0.038462
"Red Red Wine",1,0.038462
"Every Rose Has Its Thorn",1,0.038462
"Let's Dance - 2018 Remaster",1,0.038462
"Canned Heat",1,0.038462
"Going Up The Country",3,0.115385
"The Promise",2,0.076923
"Time After Time",2,0.076923
"True Colors",1,0.038462
"She Bop",1,0.038462
"The Tide Is High",1,0.038462
"Like a Virgin",1,0.038462
"Physical",1,0.038462
"Down Under",1,0.038462
"I Can See It in Your Eyes",1,0.038462
"Tainted Love / Where Did Our Love Go? - Extended Version",1,0.038462
"867-5309 / Jenny",1,0.038462
"The Longest Time",1,0.038462
"Jump Around",2,0.076923
"Wanted Dead Or Alive",1,0.038462
"Overkill",1,0.038462
"Walk This Way",2,0.076923
"Dude (Looks Like A Lady)",1,0.038462
"Come Together",3,0.115385
"Beautiful Day",1,0.038462
"Sunday Bloody Sunday - Remastered 2008",1,0.038462
"Where The Streets Have No Name - Remastered",1,0.038462
"It's Tricky",1,0.038462
"Once in a Lifetime",1,0.038462
"The Fresh Prince of Bel-Air",1,0.038462
"Everywhere - 2017 Remaster",1,0.038462
"Gypsy",3,0.115385
"Seven Wonders - 2017 Remaster",1,0.038462
"Private Eyes",1,0.038462
"Here Comes The Sun - Remastered",1,0.038462
"Hey Jude - Remastered 2009",1,0.038462
"Come Together - Remastered",1,0.038462
"I Want To Hold Your Hand - Remastered 2009",1,0.038462
"Ob-La-Di, Ob-La-Da - Remastered 2009",1,0.038462
"Help! - Remastered 2009",1,0.038462
"Eleanor Rigby - Remastered",1,0.038462
"Blackbird - Remastered 2009",1,0.038462
"It's A Mistake",1,0.038462
"Cars - Remix",1,0.038462
"Lovesong",1,0.038462
"In The Air Tonight - 2015 Remastered",2,0.076923
"Wouldn't It Be Nice",2,0.076923
"Centerfold",2,0.076923
"Love Will Tear Us Apart - 2020 Remaster",1,0.038462
"Hold Me Now",1,0.038462
"Another Brick in the Wall, Pt. 2",1,0.038462
"I Can't Go for That (No Can Do)",1,0.038462
"Never Going Back Again - 2004 Remaster",1,0.038462
"She's A Beauty",1,0.038462
"Avenues & Alleyways",1,0.038462
"A Message to You Rudy - 2002 Remaster",1,0.038462
"Ice Ice Baby - Radio Mix",1,0.038462
"Lady '95",1,0.038462
"Here Comes the Rain Again - Remastered Version",1,0.038462
"The Lion Sleeps Tonight (Wimoweh)",1,0.038462
"Any Way You Want It",2,0.076923
"Love Shack - Edit; 2019 Remaster",1,0.038462
"Don't Stop - 2004 Remaster",2,0.076923
"Got My Mind Set On You",1,0.038462
"Kokomo",1,0.038462
"It's Still Rock and Roll to Me",1,0.038462
"Old Time Rock & Roll",2,0.076923
"Drag Me Down",1,0.038462
"They Don't Know About Us",1,0.038462
"Olivia",2,0.076923
"Tear in My Heart",2,0.076923
"I Lived",3,0.115385
"Bohemian Rhapsody - 2011 Remaster",1,0.038462
"Love Me Like You Do",1,0.038462
"Marry Me",1,0.038462
"Animals - Radio Edit",2,0.076923
"Chasing The Sun",2,0.076923
"Let Me Love You (Until You Learn To Love Yourself)",1,0.038462
"No Place I'd Rather Be",1,0.038462
"Birthday",1,0.038462
"Neon Lights",1,0.038462
"We R Who We R",1,0.038462
"Run It! (feat. Juelz Santana)",1,0.038462
"Cheers (Drink To That)",1,0.038462
"Raining Men",1,0.038462
"Right Now",1,0.038462
"What Now",1,0.038462
"My Love (feat. T.I.)",1,0.038462
"Outside (feat. Ellie Goulding)",2,0.076923
"Rollin (feat. Future & Khalid)",1,0.038462
"Let's Go (feat. Ne-Yo)",1,0.038462
"My Way",3,0.115385
"Blow Me (One Last Kiss)",1,0.038462
"My First Kiss (feat. Ke$ha)",3,0.115385
"Of The Night",2,0.076923
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",2,0.076923
"Bills",3,0.115385
"Hold Back The River",1,0.038462
"My Songs Know What You Did In The Dark (Light Em Up)",1,0.038462
"Come with Me Now",2,0.076923
"The Walker",1,0.038462
"Double Life - From Despicable Me 4",1,0.038462
"breathin",1,0.038462
"Into You",1,0.038462
"Side To Side",1,0.038462
"Greedy",1,0.038462
"Everyday",2,0.076923
"The Way I Are - Extended Version",1,0.038462
"Say It Right - Main",1,0.038462
"Morning After Dark (Featuring Nelly Furtado & SoShy)",1,0.038462
"Ayo Technology",1,0.038462
"Carry Out (Featuring Justin Timberlake)",1,0.038462
"All Good Things (Come To An End)",1,0.038462
"LoveStoned / I Think She Knows Interlude",1,0.038462
"What Goes Around.../...Comes Around (Interlude)",2,0.076923
"Like I Love You",1,0.038462
"7 Things - Single Version",2,0.076923
"No Air (feat. Chris Brown)",1,0.038462
"Smooth Criminal - 2012 Remaster",1,0.038462
"My Neck, My Back (Lick It)",1,0.038462
"Deepthroat",1,0.038462
"He Could Be the One",1,0.038462
"Like Whoa",1,0.038462
"Blah Blah Blah (feat. 3OH!3)",1,0.038462
"Heartless",1,0.038462
"I Love It (& Lil Pump)",1,0.038462
"Money",2,0.076923
"MotorSport",1,0.038462
"Just a Friend",1,0.038462
"Pretty Girl Rock",1,0.038462
"Big Time Rush",1,0.038462
"Forever Country",1,0.038462
"Birthday Bitch",1,0.038462
"We Belong Together",1,0.038462
"I'll Be There for You (Theme from Friends) - Single Version",1,0.038462
"Flaming Hot Cheetos",1,0.038462
"Please Mr. Postman - Single Version / Mono",1,0.038462
"Toot It And Boot It",1,0.038462
"Don't Mess With My Man (feat. Brian Casey & Brandon Casey)",1,0.038462
"Empire State of Mind (Part II) Broken Down",1,0.038462
"SICKO MODE",3,0.115385
"Tunnel Vision",2,0.076923
"Praise The Lord (Da Shine) (feat. Skepta)",3,0.115385
"Sunflower",3,0.115385
"All Mine",1,0.038462
"Young Dumb & Broke",2,0.076923
"Feeling Whitney",2,0.076923
"Put Your Head On My Shoulder",1,0.038462
"Everything Is Not As It Seems - Series Theme Song",1,0.038462
"The Best of Both Worlds - From Hannah Montana/Soundtrack Version",1,0.038462
"TTYLXOX",1,0.038462
"I Found A Way",1,0.038462
"You Are the Music in Me - From High School Musical 2/Soundtrack Version",1,0.038462
"Burn Rubber Again",1,0.038462
"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",2,0.076923
"Here We Go Again",1,0.038462
"Calvin Cambridge",1,0.038462
"Love Galore (feat. Travis Scott)",1,0.038462
"Bad - 2012 Remaster",1,0.038462
"Burn Out",1,0.038462
"imagine",1,0.038462
"Be Careful",1,0.038462
"Stone Cold",1,0.038462
"Toot That Whoa Whoa (feat. PC)",1,0.038462
"ICY GRL",1,0.038462
"raindrops (an angel cried)",1,0.038462
"Thru Your Phone",1,0.038462
"MOOO!",1,0.038462
"Get Up 10",1,0.038462
"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",1,0.038462
"Walk On Water (feat. Beyoncé)",1,0.038462
"Lost In Japan",3,0.115385
"Sweet Caroline - Single Version",1,0.038462
"Valerie - Glee Cast Version",1,0.038462
"Crazy Rap (Colt 45 & 2 Zig Zags)",1,0.038462
"Because I Got High",1,0.038462
"She Won't Let Me Fuck",1,0.038462
"Partition",2,0.076923
"All I Ask",1,0.038462
"Make You Feel My Love",1,0.038462
"Lost In Japan - Remix",1,0.038462
"Swervin (feat. 6ix9ine)",1,0.038462
"Look Back at It",1,0.038462
"Foot Fungus",1,0.038462
"Going Bad (feat. Drake)",2,0.076923
"Drunk Me",1,0.038462
"Best Shot",1,0.038462
"Fuck It Up!",1,0.038462
"Musty",1,0.038462
"Open Safe",1,0.038462
"Nasty Nasty",1,0.038462
"Nigga Wit Money",1,0.038462
"What I've Been Looking For",1,0.038462
"Honestly",1,0.038462
"She Belongs to the Game",1,0.038462
"Thotiana",2,0.076923
"Reverse (Ft. G-Eazy)",1,0.038462
"Pleazer",1,0.038462
"Porch Swing Angel",1,0.038462
"Fuck It up (feat. Yg)",1,0.038462
"Loving Is Easy (feat. Benny Sings)",2,0.076923
"Bounce Out With That",1,0.038462
"I'll Be Here in the Morning",1,0.038462
"If Not For You - Remastered 2014",1,0.038462
"Right Down the Line",1,0.038462
"California Dreamin' - Single Version",1,0.038462
"Don't Be Cruel",1,0.038462
"Dirty Work",1,0.038462
"Everybody's Talkin'",1,0.038462
"Dust in the Wind",1,0.038462
"Get Back - Remastered 2009",1,0.038462
"Tumbling Dice",1,0.038462
"One of These Nights - 2013 Remaster",1,0.038462
"Gimme Shelter",1,0.038462
"Miss You - Remastered",1,0.038462
"Beast Of Burden - Remastered 1994",1,0.038462
"Wild Horses - 2009 Mix",1,0.038462
"Layla",1,0.038462
"Sultans Of Swing",1,0.038462
"My Sweet Lord - Remastered 2014",1,0.038462
"Knockin' On Heaven's Door",1,0.038462
"What Is Life - Remastered 2014",1,0.038462
"It's Too Late",1,0.038462
"A Horse with No Name - 2006 Remaster",1,0.038462
"Casey Jones - 2013 Remaster",1,0.038462
"It Don't Come Easy",1,0.038462
"What A Fool Believes",1,0.038462
"Midnight Train to Georgia",1,0.038462
"Lay Down Sally",1,0.038462
"California",1,0.038462
"Stairway to Heaven - 1990 Remaster",1,0.038462
"Here Comes The Sun - Remastered 2009",1,0.038462
"These Boots Are Made For Walkin'",1,0.038462
"I Say a Little Prayer",1,0.038462
"A Hard Day's Night - Remastered 2009",1,0.038462
"I've Just Seen A Face - Remastered 2009",1,0.038462
"While My Guitar Gently Weeps - Remastered 2009",1,0.038462
"You Make Loving Fun - 2004 Remaster",1,0.038462
"The Night They Drove Old Dixie Down - Remastered 2000",1,0.038462
"Sympathy For The Devil",1,0.038462
"The Times They Are A-Changin'",1,0.038462
"Ain't No Sunshine",2,0.076923
"Ramblin' Man",1,0.038462
"Midnight Rider",1,0.038462
"Harlem Shuffle",1,0.038462
"Maybe",1,0.038462
"Me and Bobby McGee",1,0.038462
"Piece of My Heart",1,0.038462
"Cry Baby",1,0.038462
"Let It Be - Remastered 2009",1,0.038462
"Yesterday - Remastered 2009",1,0.038462
"Hey Jude - Remastered 2015",1,0.038462
"All You Need Is Love - Remastered 2009",1,0.038462
"Lyin' Eyes - 2013 Remaster",1,0.038462
"The Long And Winding Road - Remastered 2009",1,0.038462
"Mrs. Robinson - Single Mix",1,0.038462
"Somebody To Love - 2014 Remaster",1,0.038462
"Free Bird",1,0.038462
"Twist And Shout - Remastered",1,0.038462
"Candle In The Wind - Remastered 2014",1,0.038462
"Brain Damage",1,0.038462
"Cotton Fields",1,0.038462
"Angie",1,0.038462
"Mr. Blue Sky",1,0.038462
"Cocaine",1,0.038462
"In My Life - Remastered",1,0.038462
"Wish You Were Here",2,0.076923
"Mona Lisas And Mad Hatters",1,0.038462
"Drive My Car - Remastered",1,0.038462
"Something - Remastered",1,0.038462
"Ramble On - 1990 Remaster",1,0.038462
"The Great Gig in the Sky",1,0.038462
"You Can't Always Get What You Want",1,0.038462
"If You Leave Me Now",1,0.038462
"The Wind Cries Mary",1,0.038462
"Whole Lotta Love - 1990 Remaster",1,0.038462
"Fool in the Rain - 1990 Remaster",1,0.038462
"D'yer Mak'er - Remaster",1,0.038462
"Maybe I’m Amazed - Remastered 2011",1,0.038462
"All My Love - Remaster",1,0.038462
"Too Much Heaven",1,0.038462
"With A Little Help From My Friends",1,0.038462
"Night Fever - From Saturday Night Fever Soundtrack",1,0.038462
"All Along the Watchtower",1,0.038462
"Strange Magic",1,0.038462
"Black Magic Woman - Single Version",1,0.038462
"All Things Must Pass - Remastered 2014",1,0.038462
"Going to California - Remaster",1,0.038462
"Blackbird - Remastered",1,0.038462
"Don't Let Me Down - Remastered 2009",1,0.038462
"Don't Let The Sun Go Down On Me - Remastered 1995",1,0.038462
"Comfortably Numb",1,0.038462
"Good Times Bad Times - 1993 Remaster",1,0.038462
"Say You Love Me",1,0.038462
"Hold Me",1,0.038462
"Time Of The Season",1,0.038462
"Hey You",1,0.038462
"Down by the Seaside - Remaster",1,0.038462
"Kashmir - 1990 Remaster",1,0.038462
"Johnny B. Goode",1,0.038462
"You Never Can Tell",1,0.038462
"Good Vibrations - Remastered 2001",1,0.038462
"Southern Nights",1,0.038462
"Wichita Lineman - Remastered 2001",1,0.038462
"The Ballad Of John And Yoko - Remastered 2015",1,0.038462
"Dedicated To The One I Love",1,0.038462
"Sweet Thang",1,0.038462
"Althea - 2013 Remaster",1,0.038462
"(Sittin' On) the Dock of the Bay",1,0.038462
"Peaceful Easy Feeling - 2013 Remaster",1,0.038462
"Blueberries For Breakfast",1,0.038462
"Wicked Game",1,0.038462
"Dancing In The Street",1,0.038462
"Spooky (Single Version)",1,0.038462
"In My Room - Remastered",1,0.038462
"I'm Not In Love",1,0.038462
"A Well Respected Man",1,0.038462
"This Must Be the Place (Naive Melody) - 2005 Remaster",1,0.038462
"Fooled Around And Fell In Love",1,0.038462
"Saturday in the Park - 2002 Remaster",1,0.038462
"Holiday Road - National Lampoon's Vacation",1,0.038462
"Still The Same",1,0.038462
"I Got You Babe",1,0.038462
"She's A Rainbow",1,0.038462
"Silver Springs - 2004 Remaster",2,0.076923
"Never My Love - Remastered Version",1,0.038462
"Ooh La La",1,0.038462
"Over My Head",1,0.038462
"Up Around The Bend",1,0.038462
"Suzie Q",1,0.038462
"Who'll Stop The Rain",1,0.038462
"Long As I Can See The Light",1,0.038462
"I Heard It Through The Grapevine",1,0.038462
"I Live for You (2014 Remaster)",1,0.038462
"Baby I'm-a Want You",1,0.038462
"Baby, I Love Your Way",1,0.038462
"You're No Good",1,0.038462
"How Was It for You",1,0.038462
"Sister Golden Hair",1,0.038462
"Hey, Hey, What Can I Do - Remaster",1,0.038462
"I Need You",1,0.038462
"Both Sides Now",1,0.038462
"Burnin' for You",1,0.038462
"Hello It's Me",1,0.038462
"Ventura Highway",1,0.038462
"Running on Empty",1,0.038462
"Operator (That's Not the Way It Feels)",1,0.038462
"Bad, Bad Leroy Brown",1,0.038462
"Time in a Bottle",1,0.038462
"The Weight - Remastered 2000",1,0.038462
"Seven Bridges Road - Live at Santa Monica Civic Auditorium, Santa Monica, CA, 7/28/1980; 2018 Remaster",1,0.038462
"Doctor My Eyes - 1997 Remaster",1,0.038462
"Tequila Sunrise - 2013 Remaster",1,0.038462
"New Kid in Town - 2013 Remaster",1,0.038462
"Tin Man",1,0.038462
"Biggest Part of Me",1,0.038462
"Against The Wind",1,0.038462
"You Don't Mess Around with Jim",1,0.038462
"Rocky Mountain High",2,0.076923
"Rikki Don't Lose That Number",1,0.038462
"Rock'n Me",1,0.038462
"Take The Money And Run",1,0.038462
"Jet Airliner",1,0.038462
"Goodbye Stranger",1,0.038462
"Sundown",1,0.038462
"Ride Like the Wind",1,0.038462
"Spirit In The Sky - Deluxe Edition",1,0.038462
"Take It to the Limit - 2013 Remaster",1,0.038462
"Guitar Man",1,0.038462
"How Much I Feel",1,0.038462
"Harvest Moon",1,0.038462
"Poncho & Lefty",1,0.038462
"West End Girls - 2018 Remaster",1,0.038462
"Groovin'",1,0.038462
"Why",2,0.076923
"Even the Nights Are Better",1,0.038462
"Stuck On You",1,0.038462
"Our House",1,0.038462
"Summer Breeze",1,0.038462
"Gimme Three Steps",1,0.038462
"I'd Have You Anytime - Remastered 2014",1,0.038462
"My Love",1,0.038462
"Blowin' in the Wind",1,0.038462
"Don't Think Twice, It's All Right",2,0.076923
"Subterranean Homesick Blues",1,0.038462
"Lay, Lady, Lay",1,0.038462
"Mr. Tambourine Man",1,0.038462
"It Ain't Me Babe",1,0.038462
"America",1,0.038462
"It Wouldn't Have Made Any Difference",1,0.038462
"One Way Out",1,0.038462
"That's the Way - 1993 Remaster",1,0.038462
"Rock and Roll - Remaster",1,0.038462
"Everybody Knows This Is Nowhere - 2009 Remaster",1,0.038462
"Heart of Gold",1,0.038462
"Future Games",1,0.038462
"How Soon Is Now? - 2011 Remaster",1,0.038462
"Big Yellow Taxi",3,0.115385
"Where We Start",1,0.038462
"On an Island",1,0.038462
"Have a Cigar",1,0.038462
"Us and Them",1,0.038462
"Shine On You Crazy Diamond (Pts. 1-5)",1,0.038462
"The Whole of the Moon - 2004 Remaster",1,0.038462
"Daydream",1,0.038462
"Make It with You",1,0.038462
"Cool Cat - Remastered 2011",1,0.038462
"Old Man - 2009 Remaster",1,0.038462
"Gentle on My Mind",1,0.038462
"To Each His Own",1,0.038462
"Lonely People",1,0.038462
"Daisy Jane",1,0.038462
"Till the Sun Comes up Again",1,0.038462
"Father Figure - Remastered - featured in 'Babygirl'",1,0.038462
"True - 2003 Remaster",1,0.038462
"Ordinary World",1,0.038462
"Reminiscing - Remastered 2010",1,0.038462
"Sunkissed",1,0.038462
"Endless Summer",1,0.038462
"Young Blood",1,0.038462
"Reverie",1,0.038462
"Go Big Or Go Home",1,0.038462
"A Few Years More",1,0.038462
"Toothaches",1,0.038462
"Fine By Me (I'm Just Saying It's Fine By Me)",1,0.038462
"Exactly Where I'm Supposed to Be",1,0.038462
"Summer Paradise (feat. MKTO) - Single Version",1,0.038462
"I Don't Wanna Go Out",1,0.038462
"Sunkissed Dreamland",1,0.038462
"Take Yours, I'll Take Mine",1,0.038462
"The Spins",3,0.115385
"Undertow",1,0.038462
"King And Lionheart",1,0.038462
"Gone, Gone, Gone",1,0.038462
"Back Home",1,0.038462
"Fine By Me",1,0.038462
"I Bet My Life",2,0.076923
"Time to Pretend",1,0.038462
"The Thrill",4,0.153846
"Sky Walker (feat. Travis Scott)",3,0.115385
"We Are The People",2,0.076923
"Bad Habit",2,0.076923
"Passionfruit",1,0.038462
"Welcome To New York (Taylor's Version)",1,0.038462
"Freaking Out the Neighborhood",1,0.038462
"Hey Lover",1,0.038462
"Scared To Start",3,0.115385
"Take a Walk",1,0.038462
"Lost In The Wild",1,0.038462
