tracks,occurrence,freqency
"FEFE (feat. Nicki Minaj & Murda Beatz)",1,0.004219
"Get It Sexyy",3,0.012658
"SkeeYee",2,0.008439
"Where Have You Been",3,0.012658
"Unwritten",10,0.042194
"Live Your Life",5,0.021097
"Gold Digger",4,0.016878
"Fireball (feat. John Ryan)",5,0.021097
"No Lie",5,0.021097
"RITMO (Bad Boys For Life)",2,0.008439
"Jerusalema (feat. Nomcebo Zikode)",1,0.004219
"Gyal You A Party Animal - Remix",1,0.004219
"Tears In Ibiza (feat. AR/CO)",1,0.004219
"21 Reasons (feat. Ella Henderson)",1,0.004219
"Massive",1,0.004219
"Better Off (Alone, Pt. III)",1,0.004219
"MONACO",1,0.004219
"Qué Más Pues?",1,0.004219
"These Words",4,0.016878
"Baianá",2,0.008439
"Maria Maria",1,0.004219
"Relax My Eyes",1,0.004219
"Chicken Fried",3,0.012658
"Beer Never Broke My Heart",1,0.004219
"When It Rains It Pours",3,0.012658
"1, 2 Many",1,0.004219
"Country Girl (Shake It For Me)",3,0.012658
"Doja",2,0.008439
"Single Ladies (Put a Ring on It)",2,0.008439
"Revival",4,0.016878
"Nine Ball",2,0.008439
"This Bar",2,0.008439
"TEXAS HOLD 'EM",1,0.004219
"Pink G-String",1,0.004219
"Pink Panther",1,0.004219
"Pretty In Pink",2,0.008439
"Pink Paper",1,0.004219
"Apex Predator",2,0.008439
"Unholy (feat. Kim Petras)",5,0.021097
"Bloody Mary",2,0.008439
"Cpr",1,0.004219
"When I Rule the World",1,0.004219
"Boss Bitch",6,0.025316
"Boys Boys Boys",4,0.016878
"Hey, Mickey!",1,0.004219
"A Little Bit Alexis (From Schitt's Creek)",1,0.004219
"Alpha",1,0.004219
"Eh, Eh (Nothing Else I Can Say)",2,0.008439
"I'm So Hot",2,0.008439
"Head Bitch",1,0.004219
"Pink Bubblegum",1,0.004219
"Look What You Made Me Do",5,0.021097
"Hey Mickey",3,0.012658
"Holding Out for a Hero - Single Version",1,0.004219
"18+",1,0.004219
"Bring It On",1,0.004219
"Pink Barbie Bandaid",1,0.004219
"Pink Whitney",1,0.004219
"Pink Hotel",1,0.004219
"Mary On A Cross",2,0.008439
"The Rapture (but it’s Pink) [feat. Mothica]",1,0.004219
"cult leader",1,0.004219
"Girls In Bikinis",1,0.004219
"Slumber Party (feat. Princess Nokia)",3,0.012658
"Meet The Plastics",1,0.004219
"Six",2,0.008439
"BRAT",1,0.004219
"AMERICAN HORROR SHOW",1,0.004219
"Pink Push-Up Bra",1,0.004219
"MILF",1,0.004219
"Squidward Nose",1,0.004219
"W.I.T.C.H.",2,0.008439
"labour",3,0.012658
"If U Seek Amy",2,0.008439
"Monster",6,0.025316
"Don't Lose Ur Head",1,0.004219
"All You Wanna Do",1,0.004219
"Born This Way",1,0.004219
"Daisy",4,0.016878
"STUPID (feat. Yung Baby Tate)",2,0.008439
"Working Bitch",1,0.004219
"Haus of Holbein",1,0.004219
"Sexy",1,0.004219
"Love Warning",1,0.004219
"Chill the fck out",1,0.004219
"Dance You Outta My Head",1,0.004219
"People I Don't Like",1,0.004219
"Kitty Kat",1,0.004219
"WAP (feat. Megan Thee Stallion)",5,0.021097
"Up",4,0.016878
"Savage",2,0.008439
"Body",6,0.025316
"Dreams - 2004 Remaster",11,0.046414
"Rhiannon",8,0.033755
"Edge of Seventeen - 2016 Remaster",1,0.004219
"God is a woman",7,0.029536
"AFFECTION",1,0.004219
"I'm Really Pretty",1,0.004219
"How to Be a Heartbreaker",3,0.012658
"Circus",6,0.025316
"Verse",1,0.004219
"Finger",1,0.004219
"I WANNA BE YOUR SLAVE",2,0.008439
"Freak",3,0.012658
"Telephone",3,0.012658
"The Edge Of Glory",1,0.004219
"The Loophole",1,0.004219
"Stuck",2,0.008439
"Win Win",1,0.004219
"Not My Fault (with Megan Thee Stallion)",2,0.008439
"World Burn",1,0.004219
"Cheerleader",1,0.004219
"Too Sweet",5,0.021097
"The Bones - with Hozier",1,0.004219
"Submissive & Breedable",1,0.004219
"Good Luck, Babe!",7,0.029536
"HOT TO GO!",7,0.029536
"INDUSTRY BABY (feat. Jack Harlow)",7,0.029536
"MONTERO (Call Me By Your Name)",5,0.021097
"Therefore I Am",4,0.016878
"bad guy",5,0.021097
"Red Wine Supernova",1,0.004219
"Pink Pony Club",7,0.029536
"Espresso",11,0.046414
"El Tango De Roxanne - From Moulin Rouge Soundtrack",1,0.004219
"Beggin'",5,0.021097
"ZITTI E BUONI",1,0.004219
"MAMMAMIA",1,0.004219
"10 Boyfriends",1,0.004219
"Season Of The Witch",2,0.008439
"M i s e r y x C P R",1,0.004219
"Bad Romance",9,0.037975
"Willkommen",1,0.004219
"Two Ladies",1,0.004219
"Femininomenon",4,0.016878
"Super Graphic Ultra Modern Girl",3,0.012658
"JOYRIDE",2,0.008439
"Apple",2,0.008439
"Picture You",2,0.008439
"Taste",7,0.029536
"Sugar",7,0.029536
"Girlie Pop",1,0.004219
"Whips and Chains",1,0.004219
"Girls Gone Wild",2,0.008439
"Bed Chem",7,0.029536
"My Kink Is Karma",2,0.008439
"Casual",3,0.012658
"Naked In Manhattan",1,0.004219
"POLTERGEIST!",1,0.004219
"E-GIRLS ARE RUINING MY LIFE!",1,0.004219
"Sorry Not Sorry",5,0.021097
"Disease",2,0.008439
"Americano",1,0.004219
"Thumbs",1,0.004219
"That's My Girl",5,0.021097
"IT GIRL",2,0.008439
"YES MOM",1,0.004219
"cinderella's dead",2,0.008439
"Hayloft",1,0.004219
"Hayloft II",1,0.004219
"Evacuate the Dancefloor",1,0.004219
"Juno",2,0.008439
"Cannibal",3,0.012658
"Enemy (with JID) - from the series Arcane League of Legends",1,0.004219
"Karma (feat. Ice Spice)",1,0.004219
"Stars Are Blind (Paris' Version) [feat. Kim Petras]",1,0.004219
"I2I",2,0.008439
"Getaway Car",7,0.029536
"Hot Girl (Bodies Bodies Bodies)",1,0.004219
"BREAK MY SOUL",3,0.012658
"Bubble Pop Electric",1,0.004219
"Padam Padam",4,0.016878
"Not Your Barbie Girl",3,0.012658
"Her",2,0.008439
"Tap In",2,0.008439
"Like That (feat. Gucci Mane)",5,0.021097
"...Ready For It?",3,0.012658
"thank u, next",14,0.059072
"Pretty Girl Rock",5,0.021097
"Fergalicious",10,0.042194
"The Man",8,0.033755
"Bad Blood",2,0.008439
"Womanizer",12,0.050633
"Lip Gloss",6,0.025316
"See You Again",3,0.012658
"Girlfriend (feat. Lil Mama) - Dr. Luke Mix",1,0.004219
"Glamorous",12,0.050633
"Stars Are Blind",3,0.012658
"Boys",4,0.016878
"What Dreams Are Made Of",5,0.021097
"Rumors",1,0.004219
"Girls Like Girls",2,0.008439
"Candy",4,0.016878
"On A Roll",3,0.012658
"Pretty Girls",4,0.016878
"I Think I'm Going To Kill Myself",1,0.004219
"Big Shot",2,0.008439
"I Can't Decide",1,0.004219
"Russians",1,0.004219
"Don't Stop Me Now",2,0.008439
"Life During Wartime - 2005 Remaster",1,0.004219
"(Don't Fear) The Reaper",5,0.021097
"Dead Man's Party",5,0.021097
"Red Right Hand - 2011 Remastered Version",1,0.004219
"Lips Of An Angel",2,0.008439
"Second Chance",1,0.004219
"Over You",1,0.004219
"How You Remind Me",3,0.012658
"Higher",3,0.012658
"It's Not Over",1,0.004219
"Photograph",4,0.016878
"With Arms Wide Open",2,0.008439
"My Sacrifice",2,0.008439
"One Last Breath",5,0.021097
"What About Now",1,0.004219
"Smells Like Teen Spirit",4,0.016878
"Come As You Are",3,0.012658
"Announcing the Surrender of Japan (September 1, 1945)",1,0.004219
"Ww2 Battlefield Sounds",1,0.004219
"The Stars & Stripes Forever: The Stars and Stripes Forever",1,0.004219
"Duel Of The Fates",1,0.004219
"Hotel Room Service (feat. Nicole Scherzinger) - Remix",1,0.004219
"All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)",5,0.021097
"Our Lady of Sorrows",1,0.004219
"Vampires Will Never Hurt You",1,0.004219
"Boombastic",3,0.012658
"Fortunate Son",6,0.025316
"Black Hole Sun",2,0.008439
"Born in the U.S.A.",4,0.016878
"America, F**K Yeah! (From Team America World Police)",1,0.004219
"Large Atom Bomb Explosion",1,0.004219
"Nuclear Alarm Siren",1,0.004219
"i just shoved a nuke up my pussy",1,0.004219
"Ti voglio",1,0.004219
"Cosmic Starts - Mixed",1,0.004219
"Vuela, Vuela (Voyage, Voyage)",1,0.004219
"Sunny",3,0.012658
"Haven't You Heard - Joey Negro Disco Mix Edit",1,0.004219
"Rhinestone Heart",1,0.004219
"Ride It",1,0.004219
"Eyes Like Pearls",1,0.004219
"Parfum thérémine",1,0.004219
"Discoproof",1,0.004219
"I Wanna Dance with Somebody (Who Loves Me) - InVersions 80s",1,0.004219
"I Feel Love",1,0.004219
"Rock'n Roll",1,0.004219
"Ken Makes a Discovery",2,0.008439
"Le départ",1,0.004219
"Agitations tropicales",2,0.008439
"Young In California",1,0.004219
"Love Again",2,0.008439
"Breathe on Me",1,0.004219
"Tension",5,0.021097
"Lipstick",1,0.004219
"Disco Dangerous",1,0.004219
"Maquillada en la Cama",1,0.004219
"Mi vida en llamas (feat. Buscabulla)",1,0.004219
"Don't You Want Me",1,0.004219
"Feel Good Too",1,0.004219
"Black Rain",1,0.004219
"La lune",1,0.004219
"That's Life (A Swamp)",1,0.004219
"Heaven Is My Thing Again",1,0.004219
"Voices (feat. Kylie Minogue)",1,0.004219
"Man I Am",2,0.008439
"What’s Your Pleasure?",1,0.004219
"Supernatural",2,0.008439
"Classical Toys",1,0.004219
"Blind",3,0.012658
"What I Want",1,0.004219
"Landline",1,0.004219
"Blab Sabbath Lathe of Maiden",1,0.004219
"Back To Life",1,0.004219
"Hot N Heavy",1,0.004219
"GMT - Jamie xx Remix",1,0.004219
"Luna",1,0.004219
"Tartaruga",1,0.004219
"Heartquake",1,0.004219
"Love Invention",1,0.004219
"Levia",1,0.004219
"Sensitive Child - Soulwax Remix",1,0.004219
"Begin Again - Joe Goddard Remix / Edit",1,0.004219
"Days Go By",3,0.012658
"Spain",1,0.004219
"Ventura Highway",2,0.008439
"Hot Wife",1,0.004219
"All The Things We Say",1,0.004219
"So Hard So Hot",1,0.004219
"Substitution (feat. Julian Perretta)",1,0.004219
"In The Dark",1,0.004219
"Baby Girl",1,0.004219
"Safe and Sound",1,0.004219
"Reach Your Peak - 12 Version",1,0.004219
"My Love Is Free - Tom Moulton 12 Mix",1,0.004219
"The Eve Of The War - 1980 Disco Steve Thompson Remix",1,0.004219
"K-Jee - From the Saturday Night Fever Soundtrack",1,0.004219
"Narcissus",1,0.004219
"Remain Silent",1,0.004219
"Losing Touch",1,0.004219
"Is It Enough",1,0.004219
"We No Speak Americano",1,0.004219
"Erase / Rewind",1,0.004219
"The Player",1,0.004219
"Self Control",2,0.008439
"Boogie Wonderland",2,0.008439
"Night Fever - From Saturday Night Fever Soundtrack",2,0.008439
"You Should Be Dancing",2,0.008439
"Celebration - Single Version",1,0.004219
"We Are Family - 1995 Remaster",2,0.008439
"Let's Groove",2,0.008439
"Wanna Be Startin' Somethin'",3,0.012658
"Funkytown - Single Version",1,0.004219
"That's the Way (I Like It) - 2004 Remaster",1,0.004219
"Happy Birthday",1,0.004219
"Tragedy",2,0.008439
"Gimme! Gimme! Gimme! (A Man After Midnight)",6,0.025316
"Voulez-Vous",1,0.004219
"Mamma Mia",8,0.033755
"Waterloo",5,0.021097
"Crocodile Rock",3,0.012658
"Saturday Night’s Alright (For Fighting) - Remastered 2014",1,0.004219
"Take A Chance On Me",3,0.012658
"Thank You (Falettinme Be Mice Elf Agin) - Single Version",1,0.004219
"Right Back Where We Started From",1,0.004219
"Keep It Comin' Love",1,0.004219
"Boogie Shoes - 2004 Remaster",1,0.004219
"Fame - 2016 Remaster",1,0.004219
"Move on Up - Single Edit",1,0.004219
"Rock with You - Single Version",2,0.008439
"Love Train",2,0.008439
"Shining Star",1,0.004219
"Father Stretch My Hands Pt. 1",2,0.008439
"Time to Pretend",2,0.008439
"Slide (feat. Frank Ocean & Migos)",5,0.021097
"Change Clothes",1,0.004219
"Rock That Body",2,0.008439
"Ride Wit Me",5,0.021097
"Dura",1,0.004219
"La Despedida",1,0.004219
"Shaky Shaky",1,0.004219
"Sweet Emotion",3,0.012658
"Who Am I (What’s My Name)?",1,0.004219
"Check Yo Self - Remix",2,0.008439
"The Choice Is Yours",1,0.004219
"Gettin' Jiggy Wit It",2,0.008439
"Boogie Shoes",1,0.004219
"1999 - 2019 Remaster",2,0.008439
"Get Up Offa That Thing",1,0.004219
"Let's Dance - 2002 Remaster",1,0.004219
"Kung Fu Fighting",4,0.016878
"U Can't Touch This",3,0.012658
"Tequila",3,0.012658
"Conga!",1,0.004219
"This Is How We Do It",1,0.004219
"I'm So Excited",2,0.008439
"Hypnotize - 2014 Remaster",3,0.012658
"Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster",2,0.008439
"P.Y.T. (Pretty Young Thing)",2,0.008439
"Jump Around - 30 Years Remaster",1,0.004219
"Pump It",4,0.016878
"Ring-A-Ling",1,0.004219
"Paranoid - 2012 - Remaster",2,0.008439
"Whip It",3,0.012658
"It's Tricky",2,0.008439
"Shoop",1,0.004219
"Push It",1,0.004219
"Whatta Man",1,0.004219
"Let's Go Crazy - 7 Single Edit; 2017 Remaster",1,0.004219
"Don't Stop Me Now - Remastered 2011",5,0.021097
"Radio Ga Ga",1,0.004219
"Billie Jean",5,0.021097
"You're The One That I Want - From “Grease”",5,0.021097
"You Should Be Dancing - Serban Mix",1,0.004219
"Start Me Up - Remastered 2009",2,0.008439
"Like a Virgin",2,0.008439
"Hungry Like the Wolf - 2009 Remaster",4,0.016878
"Old Time Rock & Roll",3,0.012658
"Dancing In the Dark",3,0.012658
"Hungry Heart",1,0.004219
"Con Calma",1,0.004219
"Atrévete-Te-Te",1,0.004219
"Kiss",1,0.004219
"Modern Love - 2018 Remaster",1,0.004219
"Let's Get Loud",2,0.008439
"Crazy In Love (feat. JAY-Z)",6,0.025316
"Rude Boy",3,0.012658
"Choppa Won't Miss (feat. Young Thug)",1,0.004219
"Location",4,0.016878
"Paper Planes",10,0.042194
"What Was I Made For? [From The Motion Picture Barbie]",9,0.037975
"Safaera",1,0.004219
"Party",1,0.004219
"MIA",1,0.004219
"Rock DJ",2,0.008439
"I'll Never Smile Again",1,0.004219
"Ain't That A Kick In The Head - 1997 - Remastered",1,0.004219
"Midnight In A Madhouse",1,0.004219
"Luxurious",2,0.008439
"These Foolish Things",1,0.004219
"Rich Girl",10,0.042194
"I Didn't Know The Gun Was Loaded - Single Version",1,0.004219
"Ac-Cent-Tchu-Ate The Positive - Single Version",1,0.004219
"Blah Blah Blah (feat. 3OH!3)",3,0.012658
"Hangover Heart",1,0.004219
"I Will Survive - Single Version",2,0.008439
"Two Tribes",1,0.004219
"Boom Boom (Out Go The Lights) - Live",1,0.004219
"These Boots Are Made for Walkin'",3,0.012658
"Lovefool",4,0.016878
"Pink",4,0.016878
"You Dropped A Bomb On Me",1,0.004219
"She's Kerosene",1,0.004219
"Ain't That A Kick In The Head",1,0.004219
"Boys Wanna Be Her",1,0.004219
"Blow Up The Outside World",1,0.004219
"Opposites Attract",1,0.004219
"Man! I Feel Like A Woman!",4,0.016878
"No One Lives Forever",1,0.004219
"T.N.T.",3,0.012658
"Volcano Girls",1,0.004219
"Burning Down the House",1,0.004219
"I'm Still Standing",4,0.016878
"My Way",4,0.016878
"You Spin Me Round (Like a Record)",1,0.004219
"Devil Inside",1,0.004219
"Uptown Girl",10,0.042194
"Hazy Shade of Winter",2,0.008439
"Blue on Black",1,0.004219
"Short Skirt / Long Jacket",2,0.008439
"Are You Gonna Be My Girl",4,0.016878
"Pretty in Pink",1,0.004219
"Girl U Want",1,0.004219
"No You Girls",1,0.004219
"9 to 5",4,0.016878
"She's A Bad Mama Jama (She's Built, She's Stacked)",1,0.004219
"How Far We've Come",2,0.008439
"Electric Bones",1,0.004219
"Trouble in Mind",1,0.004219
"Lovely Day",2,0.008439
"The Heat Is On - From Beverly Hills Cop Soundtrack",1,0.004219
"I'm Just Ken",5,0.021097
"Lips Like Sugar",1,0.004219
"She Sells Sanctuary",1,0.004219
"Cherry Lips (Go Baby Go)",3,0.012658
"Halley's Comet",4,0.016878
"I know it won't work",2,0.008439
"TV",5,0.021097
"Fine Line",3,0.012658
"my tears ricochet",4,0.016878
"Matilda",6,0.025316
"this is me trying",6,0.025316
"Male Fantasy",4,0.016878
"Scott Street",3,0.012658
"Waiting Room",2,0.008439
"I Know The End",6,0.025316
"I miss you, I’m sorry",4,0.016878
"Getting Older",3,0.012658
"Moon Song",4,0.016878
"The 30th",4,0.016878
"Funeral",3,0.012658
"That Funny Feeling",3,0.012658
"Savior Complex",3,0.012658
"Fourth of July",1,0.004219
"Motion Sickness",2,0.008439
"Punisher",1,0.004219
"The Cut That Always Bleeds",4,0.016878
"happiness",1,0.004219
"Bigger Than The Whole Sky",2,0.008439
"You Missed My Heart",1,0.004219
"You're On Your Own, Kid",3,0.012658
"Everything Happens For A Reason",1,0.004219
"j's lullaby (darlin' i'd wait for you)",1,0.004219
"Smoke Signals",2,0.008439
"the lakes - bonus track",3,0.012658
"seven",3,0.012658
"Vienna",4,0.016878
"The Gold - Phoebe Bridgers Version",2,0.008439
"mirrorball",3,0.012658
"Cool About It",2,0.008439
"Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault)",4,0.016878
"right where you left me - bonus track",3,0.012658
"champagne problems",4,0.016878
"Graceland Too",1,0.004219
"tolerate it",6,0.025316
"Happiness is a butterfly",3,0.012658
"evermore (feat. Bon Iver)",1,0.004219
"Sad Beautiful Tragic (Taylor's Version)",1,0.004219
"Astronomy",3,0.012658
"From the Dining Table",2,0.008439
"ceilings",3,0.012658
"the 1",1,0.004219
"Would've, Could've, Should've",4,0.016878
"Labyrinth",3,0.012658
"peace",1,0.004219
"hoax",2,0.008439
"Like Real People Do",2,0.008439
"1 step forward, 3 steps back",4,0.016878
"October Passed Me By",1,0.004219
"Till Forever Falls Apart",3,0.012658
"august",3,0.012658
"New Year’s Day",3,0.012658
"enough for you",5,0.021097
"exile (feat. Bon Iver)",4,0.016878
"I’ll Still Have Me",1,0.004219
"hope ur ok",3,0.012658
"Feels Like",2,0.008439
"ur so pretty",1,0.004219
"Why Am I Like This?",1,0.004219
"Norman fucking Rockwell",2,0.008439
"Sad Girl",2,0.008439
"How to disappear",2,0.008439
"The Archer",3,0.012658
"hate to be lame",2,0.008439
"Block me out",1,0.004219
"Your Power",1,0.004219
"Bruises",1,0.004219
"you were good to me",2,0.008439
"Train Wreck",1,0.004219
"July",6,0.025316
"Wish You The Best",1,0.004219
"Wrong Direction",1,0.004219
"Jealous",3,0.012658
"i love you",3,0.012658
"Lost Without You",1,0.004219
"Selfish",3,0.012658
"Close To You",7,0.029536
"I Have Questions",1,0.004219
"Lose You To Love Me",2,0.008439
"So You Are Tired",1,0.004219
"Rosyln",2,0.008439
"Cry",3,0.012658
"Flightless Bird, American Mouth",2,0.008439
"Did you know that there's a tunnel under Ocean Blvd",1,0.004219
"Be My Mistake",1,0.004219
"Youth",1,0.004219
"Wasting My Young Years",1,0.004219
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",1,0.004219
"Die For You",1,0.004219
"Cherry Wine - Live",1,0.004219
"Berlin",1,0.004219
"The Other Woman",1,0.004219
"Only",4,0.016878
"THE LONELIEST",1,0.004219
"The Scientist",8,0.033755
"I’m Tired (with Zendaya) - Bonus Track",2,0.008439
"Margaret (feat. Bleachers)",1,0.004219
"Last Day That You Loved Me",1,0.004219
"Unconditional",1,0.004219
"Sparks",4,0.016878
"Cinnamon Girl",3,0.012658
"State Lines",2,0.008439
"favorite crime",4,0.016878
"listen before i go",2,0.008439
"lacy",4,0.016878
"The Story",2,0.008439
"Let The Light In (feat. Father John Misty)",2,0.008439
"Paris, Texas (feat. SYML)",3,0.012658
"Land Where I Land",1,0.004219
"Years On",1,0.004219
"End of Beginning",4,0.016878
"we can't be friends (wait for your love)",6,0.025316
"My Love Mine All Mine",1,0.004219
"Evergreen",4,0.016878
"Chemtrails Over The Country Club",2,0.008439
"SKINNY",4,0.016878
"loml",5,0.021097
"The Black Dog",2,0.008439
"How Did It End?",2,0.008439
"The Prophecy",4,0.016878
"how many things",1,0.004219
"Little Freak",3,0.012658
"cardigan",4,0.016878
"'Cause I'm a Blonde",1,0.004219
"Made You Look",3,0.012658
"We Got The Beat",1,0.004219
"Life in the Dreamhouse (From the TV Series)",1,0.004219
"Barbie Dreamhouse Adventures Theme Song",1,0.004219
"Funkytown",2,0.008439
"Summertime Fun!",1,0.004219
"Two of Hearts",1,0.004219
"Gonna Shine",1,0.004219
"Stop",4,0.016878
"Vacation",1,0.004219
"The Tide Is High - Radio Mix",2,0.008439
"Sunday Girl",1,0.004219
"Long Hot Summer",2,0.008439
"Xanadu",2,0.008439
"Mickey",1,0.004219
"Walking On Sunshine",4,0.016878
"Hello Hello",1,0.004219
"(I'm a) Happy Girl",1,0.004219
"Best Friend",6,0.025316
"Work It",3,0.012658
"Call Me Maybe",5,0.021097
"1001 Arabian Nights",1,0.004219
"What I Like - Wannaboo Playlist",1,0.004219
"Make It Shine (Victorious Theme) (feat. Victoria Justice)",1,0.004219
"Boys And Girls",1,0.004219
"Love Machine",1,0.004219
"Upside Down",3,0.012658
"Girls Just Wanna Have Fun",2,0.008439
"Something That I Want",1,0.004219
"You'Re The One",1,0.004219
"Scratch",1,0.004219
"Don't Stop Movin'",1,0.004219
"Who Do You Think You Are",2,0.008439
"A Public Affair",1,0.004219
"Think Pink",1,0.004219
"Journey To The Real World",2,0.008439
"Hey Blondie",2,0.008439
"Home",12,0.050633
"What Was I Made For?",1,0.004219
"Forever & Again",2,0.008439
"Silver Platter",2,0.008439
"butterflies",2,0.008439
"Choose Your Fighter",2,0.008439
"Barbie Dreams (feat. Kaliii)",1,0.004219
"Versions of Me",1,0.004219
"Woman (feat. The Dap-Kings Horns)",4,0.016878
"Perfect For You",2,0.008439
"We Like To Party! (The Vengabus)",1,0.004219
"Sorry, I'm a Lady",1,0.004219
"Pink (Bad Day) [From Barbie The Album]",2,0.008439
"Anticipating",1,0.004219
"Happy Together",3,0.012658
"Brave New Girl",1,0.004219
"Good Morning Sunshine",1,0.004219
"I Think We're Alone Now",3,0.012658
"I'm So Lucky Lucky",1,0.004219
"Barbie Dreams (feat. Kaliii) [From Barbie The Album]",3,0.012658
"Push (From Barbie The Album)",2,0.008439
"Closer To Fine (From Barbie The Album)",2,0.008439
"Meeting Ruth",1,0.004219
"Stairway to Weird Barbie",1,0.004219
"You Failed Me!",1,0.004219
"I'm Just Ken - Merry Kristmas Barbie",1,0.004219
"Spice Up Your Life",4,0.016878
"Closer to Fine",1,0.004219
"Push",2,0.008439
"Independent Women, Pt. 1",3,0.012658
"Lady Marmalade - Single Edit",1,0.004219
"Let's Hear It for the Boy - From Footloose Soundtrack",1,0.004219
"I Would Die 4 U",1,0.004219
"Try Again",2,0.008439
"Juice (Know The Ledge)",1,0.004219
"Rhythm Of The Night",1,0.004219
"It Must Have Been Love - From the Film Pretty Woman",2,0.008439
"Bamboo Ride",1,0.004219
"Sweet Freedom",1,0.004219
"Take My Breath Away - Love Theme from Top Gun",1,0.004219
"7 rings",15,0.063291
"Say So",6,0.025316
"Ice Cream (with Selena Gomez)",2,0.008439
"Rain On Me (with Ariana Grande)",3,0.012658
"Bling Bling",1,0.004219
"Nothing Else Matters",1,0.004219
"Fabulous",5,0.021097
"Va Va Voom",6,0.025316
"Sangria Wine",1,0.004219
"Miss Americana & The Heartbreak Prince",2,0.008439
"I'm Still Good",1,0.004219
"Fancy",3,0.012658
"fake smile",1,0.004219
"Kiss and Make Up",2,0.008439
"Is Your Love Enough?",1,0.004219
"Famous",3,0.012658
"I'm Coming Out",3,0.012658
"Fashion Is My Kryptonite (from Shake It Up: Made In Japan)",1,0.004219
"Who's That Chick?",1,0.004219
